대학명,학과명,전형명,년도,합격 백분위
경상국립대,기계소재융합공학부,일반전형,2023,56.67
경상국립대,기계시스템공학과,일반전형,2023,40.5
경상국립대,기계시스템공학과,일반전형,2024,52.83
경상국립대,기계융합공학과,일반전형,2023,59.5
경상국립대,기계융합공학과,일반전형,2024,63.83
경상국립대,나노신소재공학부 고분자공학전공,일반전형,2023,61.17
경상국립대,나노신소재공학부 고분자공학전공,일반전형,2024,56.67
경상국립대,나노신소재공학부 금속재료공학전공,일반전형,2023,52.17
경상국립대,나노신소재공학부 금속재료공학전공,일반전형,2024,62.83
경상국립대,나노신소재공학부 세라믹공학전공,일반전형,2023,53.83
경상국립대,나노신소재공학부 세라믹공학전공,일반전형,2024,60.33
경상국립대,농학과,일반전형,2023,56.33
경상국립대,농학과,일반전형,2024,57.33
경상국립대,도시공학과,일반전형,2023,60.5
경상국립대,도시공학과,일반전형,2024,61
경상국립대,독어독문학과,일반전형,2023,54
경상국립대,독어독문학과,일반전형,2024,64.17
경상국립대,동물생명융합학부,일반전형,2023,56.33
경상국립대,동물생명융합학부,일반전형,2024,57.67
경상국립대,디자인비즈니스학과,일반전형,2023,45.33
경상국립대,디자인비즈니스학과,일반전형,2024,54.17
경상국립대,러시아학과,일반전형,2023,51.83
경상국립대,러시아학과,일반전형,2024,61.17
경상국립대,메카트로닉스공학부,일반전형,2023,57
경상국립대,메카트로닉스공학부,일반전형,2024,59.5
경상국립대,물리교육과,일반전형,2023,75
경상국립대,물리교육과,일반전형,2024,68
경상국립대,물리학과,일반전형,2024,60.67
경상국립대,미디어커뮤니케이션학과,일반전형,2024,68.67
경상국립대,미래자동차공학과,일반전형,2023,51.83
경상국립대,미래자동차공학과,일반전형,2024,64.67
경상국립대,미술교육과,일반전형,2023,48.17
경상국립대,미술교육과,일반전형,2024,54.5
경상국립대,민속예술무용학과,일반전형,2024,28.5
경상국립대,반도체공학과,일반전형,2023,64.67
경상국립대,반도체공학과,일반전형,2024,64.67
경상국립대,법학과,일반전형,2023,65.33
경상국립대,법학과,일반전형,2024,62.83
경상국립대,불어불문학과,일반전형,2023,61.33
경상국립대,불어불문학과,일반전형,2024,58.83
경상국립대,사학과,일반전형,2023,69.67
경상국립대,사학과,일반전형,2024,56.33
경상국립대,사회복지학부,일반전형,2023,66.67
경상국립대,사회복지학부,일반전형,2024,65.17
경상국립대,사회학과,일반전형,2023,60.83
경상국립대,사회학과,일반전형,2024,64.83
경상국립대,산업시스템공학부,일반전형,2023,63.67
경상국립대,산업시스템공학부,일반전형,2024,60
경상국립대,생명과학부,일반전형,2023,56.5
경상국립대,생명과학부,일반전형,2024,59
경상국립대,생물교육과,일반전형,2023,72.17
경상국립대,생물교육과,일반전형,2024,55.5
경상국립대,생물산업기계공학과,일반전형,2023,58.83
경상국립대,생물산업기계공학과,일반전형,2024,59.83
경상국립대,소프트웨어공학과,일반전형,2024,68.67
경상국립대,수산생명의학과,일반전형,2024,60.67
경상국립대,수의예과,일반전형,2023,95.5
경상국립대,수의예과,일반전형,2024,95.67
경상국립대,수학과,일반전형,2023,45.33
경상국립대,수학과,일반전형,2024,62.17
경상국립대,수학교육과,일반전형,2023,78.83
경상국립대,수학교육과,일반전형,2024,64.5
경상국립대,스마트농산업학과,일반전형,2023,52.67
경상국립대,스마트농산업학과,일반전형,2024,61.17
경상국립대,스마트에너지기계공학과,일반전형,2023,28.17
경상국립대,스마트에너지기계공학과,일반전형,2024,51.5
경상국립대,스마트유통물류학과,일반전형,2023,61
경상국립대,스마트유통물류학과,일반전형,2024,59.33
경상국립대,식물의학과,일반전형,2023,58.67
경상국립대,식물의학과,일반전형,2024,62.83
경상국립대,식품공학부,일반전형,2023,59
경상국립대,식품공학부,일반전형,2024,60.17
경상국립대,식품영양학과,일반전형,2023,62.33
경상국립대,식품영양학과,일반전형,2024,62.83
경상국립대,식품자원경제학과,일반전형,2023,67.83
경상국립대,식품자원경제학과,일반전형,2024,61.5
경상국립대,심리학과,일반전형,2023,65.83
경상국립대,심리학과,일반전형,2024,64.5
경상국립대,아동가족학과,일반전형,2023,61.33
경상국립대,아동가족학과,일반전형,2024,62.17
경상국립대,약학과,일반전형,2023,95.67
경상국립대,약학과,일반전형,2024,96.17
경상국립대,약학과(지역),일반전형,2023,93.67
경상국립대,양식생명과학과,일반전형,2023,32.5
경상국립대,에너지공학과,일반전형,2023,62.5
경상국립대,에너지공학과,일반전형,2024,63
경상국립대,역사교육과,일반전형,2023,73
경상국립대,역사교육과,일반전형,2024,71.33
경상국립대,영어교육과,일반전형,2023,70.33
경상국립대,영어교육과,일반전형,2024,66.67
경상국립대,영어영문학부 영어영문학전공,일반전형,2023,67.17
경상국립대,영어영문학부 영어영문학전공,일반전형,2024,63.17
경상국립대,영어영문학부 영어전공,일반전형,2023,59.17
경상국립대,영어영문학부 영어전공,일반전형,2024,64.67
경상국립대,원예과학부,일반전형,2023,59.5
경상국립대,원예과학부,일반전형,2024,61.83
경상국립대,유아교육과,일반전형,2023,67.33
경상국립대,유아교육과,일반전형,2024,59.33
경상국립대,윤리교육과,일반전형,2023,74.17
경상국립대,윤리교육과,일반전형,2024,63.33
경상국립대,융합전자공학부,일반전형,2023,57.5
경상국립대,음악교육과,일반전형,2023,44
경상국립대,음악교육과,일반전형,2024,61.5
경상국립대,의류학과,일반전형,2023,65.83
경상국립대,의류학과,일반전형,2024,66.83
경상국립대,의예과,일반전형,2023,98.33
경상국립대,의예과,일반전형,2024,96.33
경상국립대,의예과(지역),일반전형,2023,98.33
경상국립대,인테리어재료공학과,일반전형,2023,55.17
경상국립대,인테리어재료공학과,일반전형,2024,50.83
경상국립대,일반사회교육과,일반전형,2023,77
경상국립대,일반사회교육과,일반전형,2024,68.83
경상국립대,일어교육과,일반전형,2023,69.17
경상국립대,일어교육과,일반전형,2024,71.33
경상국립대,전기공학과,일반전형,2023,70.5
경상국립대,전기공학과,일반전형,2024,71.33
경상국립대,전자공학과,일반전형,2023,66.5
경상국립대,전자공학부,일반전형,2024,62.67
경상국립대,정보통계학과,일반전형,2023,67
경상국립대,정보통계학과,일반전형,2024,56.83
경상국립대,정치외교학과,일반전형,2023,69.67
경상국립대,정치외교학과,일반전형,2024,56
경상국립대,제약공학과,일반전형,2023,61
경상국립대,제약공학과,일반전형,2024,70.33
경상국립대,제어로봇공학과,일반전형,2023,61.67
경상국립대,제어로봇공학과,일반전형,2024,65.83
경상국립대,조경학과,일반전형,2023,61.17
경상국립대,조경학과,일반전형,2024,56
경상국립대,조선해양공학과,일반전형,2023,37.17
경상국립대,조선해양공학과,일반전형,2024,36.5
경상국립대,중어중문학과,일반전형,2023,59
경상국립대,중어중문학과,일반전형,2024,59.83
경상국립대,지능형통신공학과,일반전형,2023,49.5
경상국립대,지리교육과,일반전형,2023,70.17
경상국립대,지리교육과,일반전형,2024,70.67
경상국립대,지역시스템공학과,일반전형,2023,58.83
경상국립대,지역시스템공학과,일반전형,2024,58.83
경상국립대,지질과학과,일반전형,2023,58
경상국립대,지질과학과,일반전형,2024,63.83
경상국립대,철학과,일반전형,2023,62.67
경상국립대,철학과,일반전형,2024,47.67
경상국립대,체육교육과,일반전형,2023,67
경상국립대,체육교육과,일반전형,2024,53.33
경상국립대,축산과학부,일반전형,2023,50
경상국립대,축산과학부,일반전형,2024,59
경상국립대,컴퓨터공학과,일반전형,2024,69.5
경상국립대,컴퓨터과학부 컴퓨터과학전공,일반전형,2023,73.83
경상국립대,컴퓨터과학부 컴퓨터소프트웨어전공,일반전형,2023,67.17
경상국립대,토목공학과,일반전형,2023,63.83
경상국립대,토목공학과,일반전형,2024,71.5
경상국립대,한문학과,일반전형,2023,59.33
경상국립대,한문학과,일반전형,2024,56.5
경상국립대,항공우주공학부,일반전형,2024,73
경상국립대,항공우주및소프트웨어공학부,일반전형,2023,72.83
경상국립대,항노화신소재과학과,일반전형,2023,53
경상국립대,항노화신소재과학과,일반전형,2024,61.67
경상국립대,해양생명과학과,일반전형,2024,27.17
경상국립대,해양수산경영학과,일반전형,2023,53
경상국립대,해양수산경영학과,일반전형,2024,44
경상국립대,해양식품공학과,일반전형,2023,42.67
경상국립대,해양식품공학과,일반전형,2024,48.17
경상국립대,해양토목공학과,일반전형,2023,29.5
경상국립대,해양토목공학과,일반전형,2024,44.83
경상국립대,해양환경공학과,일반전형,2023,35
경상국립대,해양환경공학과,일반전형,2024,39.33
경상국립대,행정학과,일반전형,2023,69.83
경상국립대,행정학과,일반전형,2024,60
경상국립대,화학공학과,일반전형,2023,59.5
경상국립대,화학공학과,일반전형,2024,65.5
경상국립대,화학과,일반전형,2024,54.33
경상국립대,화학교육과,일반전형,2023,66
경상국립대,화학교육과,일반전형,2024,58
경상국립대,환경공학과,일반전형,2023,54.17
경상국립대,환경공학과,일반전형,2024,63.17
경상국립대,환경산림과학부,일반전형,2023,59.67
경상국립대,환경산림과학부,일반전형,2024,58.5
경상국립대,환경생명화학과,일반전형,2023,60.17
경상국립대,환경생명화학과,일반전형,2024,60.83
경상국립대,환경재료과학과,일반전형,2023,56.33
경상국립대,환경재료과학과,일반전형,2024,56.17
경상국립대,회계세무학부,일반전형,2023,66.5
경상국립대,회계세무학부,일반전형,2024,65
경상국립대,휴먼헬스케어학과,일반전형,2024,42.17
경성대,AI미디어학과,일반전형,2024,32.33
경성대,AI수리학과,일반전형,2023,37.17
경성대,AI수리학과,일반전형,2024,51
경성대,간호학과,일반전형,2023,69.33
경성대,간호학과,일반전형,2024,66.33
경성대,건축학과,일반전형,2023,51.83
경성대,건축학과,일반전형,2024,59
경성대,경영학과,일반전형,2023,54.17
경성대,경영학과,일반전형,2024,59.17
경성대,경제금융물류학부,일반전형,2023,52.67
경성대,경제금융물류학부,일반전형,2024,53
경성대,경찰행정학과,일반전형,2023,57.5
경성대,경찰행정학과,일반전형,2024,55
경성대,광고홍보학과,일반전형,2024,63
경성대,국제무역통상학과,일반전형,2023,51.5
경성대,국제무역통상학과,일반전형,2024,56.67
경성대,글로컬문화학부,일반전형,2023,43.33
경성대,글로컬문화학부,일반전형,2024,52.67
경성대,기계자동차공학과,일반전형,2023,44.17
경성대,기계자동차공학과,일반전형,2024,42.67
경성대,도시계획학과,일반전형,2024,44.83
경성대,도시공학과,일반전형,2023,34.17
경성대,동물보건생명과학과,일반전형,2024,64.83
경성대,메카트로닉스공학과,일반전형,2023,40
경성대,메카트로닉스공학과,일반전형,2024,44.17
경성대,문헌정보학과,일반전형,2024,52.83
경성대,물리치료학과,일반전형,2023,58.67
경성대,물리치료학과,일반전형,2024,66.83
